Threshold,BiMo-0.05,BiMo-0.1,BiMo-0.15,BiMo-0.2,BiMo-0.25,BiMo-0.3,BiMo-0.35,BiMo-0.4,BiMo-0.45,BiMo-0.5,BiMo-0.55,BiMo-0.6,BiMo-0.65,BiMo-0.7,BiMo-0.75,BiMo-0.8,BiMo-0.9,BiMo-0.95,BiMo-1.0,BiMo-0.85
top-23,0.571428597,0.571428597,0.571428597,0.571428597,0.5,0.428571433,0.428571433,0.5,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.357142866,0.357142866
top-24,0.571428597,0.571428597,0.571428597,0.571428597,0.5,0.428571433,0.5,0.5,0.5,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433
top-25,0.571428597,0.571428597,0.571428597,0.571428597,0.5,0.5,0.5,0.5,0.5,0.5,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433
top-26,0.642857134,0.642857134,0.642857134,0.571428597,0.571428597,0.571428597,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.428571433,0.428571433,0.428571433,0.428571433,0.428571433
top-27,0.642857134,0.714285731,0.714285731,0.642857134,0.571428597,0.571428597,0.571428597,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.428571433,0.428571433,0.428571433,0.5
top-28,0.714285731,0.714285731,0.714285731,0.642857134,0.642857134,0.642857134,0.571428597,0.571428597,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.428571433,0.5
top-29,0.714285731,0.714285731,0.714285731,0.642857134,0.642857134,0.642857134,0.571428597,0.571428597,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.428571433,0.5
top-30,0.714285731,0.714285731,0.714285731,0.642857134,0.642857134,0.642857134,0.642857134,0.571428597,0.571428597,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.428571433,0.5
top-1,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0,0,0.041666668,0.041666668,0.041666668,0
top-2,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0
top-3,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.041666668,0.041666668,0.041666668,0.041666668,0
top-4,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.041666668,0.041666668,0.041666668,0
top-5,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.041666668,0.041666668,0.041666668,0.041666668
top-6,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.041666668
top-7,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.041666668
top-8,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
top-9,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
top-10,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
top-11,0.041666668,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
top-12,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
top-13,0.041666668,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
top-14,0.041666668,0.041666668,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
top-15,0.041666668,0.041666668,0.083333336,0.083333336,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.083333336,0.083333336,0.083333336
top-16,0.083333336,0.083333336,0.083333336,0.083333336,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.083333336,0.083333336
top-17,0.083333336,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.083333336,0.083333336
top-18,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.083333336,0.125
top-19,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.083333336,0.083333336,0.125
top-20,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
top-21,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
top-22,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
top-23,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
top-24,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
top-25,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.166666672
top-26,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.166666672
top-27,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.208333328
top-28,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.208333328
top-29,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.208333328
top-30,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.208333328
top-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top-2,0.111111112,0.111111112,0.111111112,0.111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
top-3,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0,0
top-4,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0,0.111111112
top-5,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112
top-6,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112
top-7,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112
top-8,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.222222224
top-9,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.222222224,0.222222224,0.222222224,0.222222224,0.111111112,0.222222224
top-10,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.111111112,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.333333343,0.333333343,0.333333343,0.111111112,0.222222224
top-11,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.222222224,0.222222224
top-12,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.222222224
top-13,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.222222224,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.222222224
top-14,0.222222224,0.222222224,0.222222224,0.222222224,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-15,0.333333343,0.222222224,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-16,0.333333343,0.222222224,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-17,0.333333343,0.222222224,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-18,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-19,0.333333343,0.333333343,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-20,0.333333343,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-21,0.333333343,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-22,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-23,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-24,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-25,0.555555582,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-26,0.555555582,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-27,0.555555582,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-28,0.555555582,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-29,0.555555582,0.555555582,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343,0.333333343
top-30,0.555555582,0.555555582,0.555555582,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.444444448,0.333333343,0.333333343,0.333333343,0.333333343
top-1,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0.034482758,0,0,0
top-2,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.034482758,0.034482758,0.034482758,0.034482758,0,0,0.034482758
top-3,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.034482758,0.034482758,0.034482758,0.034482758,0,0.034482758
top-4,0.103448279,0.103448279,0.103448279,0.103448279,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.034482758,0.034482758,0,0.034482758
top-5,0.103448279,0.103448279,0.103448279,0.103448279,0.103448279,0.103448279,0.103448279,0.103448279,0.103448279,0.103448279,0.103448279,0.103448279,0.103448279,0.068965517,0.068965517,0.068965517,0.068965517,0.068965517,0.034482758,0.068965517
